Participant name	Recording name	Recording date	timeStamp	pupilLeft	pupilRight	Event	
TZ	Recording005	2016-06-09	25294	3.29323959350586	3.52670526504517		
TZ	Recording005	2016-06-09	25314	3.27435207366943	3.49576091766357		
TZ	Recording005	2016-06-09	25334	3.26130366325378	3.48033118247986		
TZ	Recording005	2016-06-09	25354	3.27748799324036	3.47505760192871		
TZ	Recording005	2016-06-09	25374	3.29464650154114	3.46526002883911		
TZ	Recording005	2016-06-09	25394	3.25874590873718	3.4593288898468		
TZ	Recording005	2016-06-09	25414	3.28122782707214	3.44718074798584		
TZ	Recording005	2016-06-09	25434	3.26766395568848	3.45084810256958		
TZ	Recording005	2016-06-09	25454	3.23194766044617	3.45042037963867		
TZ	Recording005	2016-06-09	25474	3.21997475624084	3.43839144706726		
TZ	Recording005	2016-06-09	25494	3.22437334060669	3.43091464042664		
TZ	Recording005	2016-06-09	25514	3.21354603767395	3.43710160255432		
TZ	Recording005	2016-06-09	25534	3.20205903053284	3.45450162887573		
TZ	Recording005	2016-06-09	25554	3.19438362121582	3.47162270545959		
TZ	Recording005	2016-06-09	25574	3.1970899105072	3.47752046585083		
TZ	Recording005	2016-06-09	25594	3.19224572181702	3.47948503494263		
TZ	Recording005	2016-06-09	25614	3.19217729568481	3.47515249252319		
TZ	Recording005	2016-06-09	25634	3.18694186210632	3.46814584732056		
TZ	Recording005	2016-06-09	25654	3.18807816505432	3.46900725364685		
TZ	Recording005	2016-06-09	25674	3.18715572357178	3.47212076187134		
TZ	Recording005	2016-06-09	25694	3.18830847740173	3.47635436058044		
TZ	Recording005	2016-06-09	25714	3.19275188446045	3.47814059257507		
TZ	Recording005	2016-06-09	25734	3.2007462978363	3.47539091110229		
TZ	Recording005	2016-06-09	25754	3.20700883865356	3.47613024711609		
TZ	Recording005	2016-06-09	25774	3.21699357032776	3.47725415229797		
TZ	Recording005	2016-06-09	25794	3.22070097923279	3.49883532524109		
TZ	Recording005	2016-06-09	25814	3.22463989257813	3.49407815933228		
TZ	Recording005	2016-06-09	25834	3.2571394443512	3.49740290641785		
TZ	Recording005	2016-06-09	25854	3.301344871521	3.56776356697083		
TZ	Recording005	2016-06-09	25874	3.39609241485596	3.61915802955627		
TZ	Recording005	2016-06-09	25894	3.39673614501953			
TZ	Recording005	2016-06-09	25914	3.39561486244202	3.67928147315979		
TZ	Recording005	2016-06-09	25934	3.39753985404968	3.63409662246704		
TZ	Recording005	2016-06-09	25954	3.38074445724487	3.63069415092468		
TZ	Recording005	2016-06-09	25974	3.35215473175049	3.63384580612183		
TZ	Recording005	2016-06-09	25994	3.34316778182983	3.6612720489502		
TZ	Recording005	2016-06-09	26014	3.35216546058655	3.65394186973572		
TZ	Recording005	2016-06-09	26034	3.35576105117798	3.64980268478394		
TZ	Recording005	2016-06-09	26054	3.34775757789612	3.66541314125061		
TZ	Recording005	2016-06-09	26074	3.34845995903015	3.66216158866882		
TZ	Recording005	2016-06-09	26094	3.34797668457031	3.64858722686768		
TZ	Recording005	2016-06-09	26114	3.35114169120789	3.65196251869202		
TZ	Recording005	2016-06-09	26134	3.35621309280396	3.67472338676453		
TZ	Recording005	2016-06-09	26154	3.37301278114319	3.65536546707153		
TZ	Recording005	2016-06-09	26174	3.3716185092926	3.64835119247437		
TZ	Recording005	2016-06-09	26194	3.35887861251831	3.64634656906128		
TZ	Recording005	2016-06-09	26214	3.35052824020386	3.63694071769714		
TZ	Recording005	2016-06-09	26234	3.34962153434753	3.65303540229797		
TZ	Recording005	2016-06-09	26254	3.32219243049622	3.63704490661621		
TZ	Recording005	2016-06-09	26274	3.29760479927063	3.62138199806213		
TZ	Recording005	2016-06-09	26294	3.28940892219543	3.60589051246643		
TZ	Recording005	2016-06-09	26314	3.28231406211853	3.5742347240448		
TZ	Recording005	2016-06-09	26334	3.27044534683228	3.55289721488953		
TZ	Recording005	2016-06-09	26354	3.27975845336914	3.52517676353455		
TZ	Recording005	2016-06-09	26374	3.28326559066772	3.54615926742554		
TZ	Recording005	2016-06-09	26394	3.29512763023376	3.52407908439636		
TZ	Recording005	2016-06-09	26414	3.31376051902771	3.51390624046326		
TZ	Recording005	2016-06-09	26434	3.32952642440796	3.49112629890442		
TZ	Recording005	2016-06-09	26454	3.35903310775757	3.48803186416626		
TZ	Recording005	2016-06-09	26474	3.23787760734558	3.51307225227356		
TZ	Recording005	2016-06-09	26494	2.90140318870544	3.41006731987		
TZ	Recording005	2016-06-09	26514				
TZ	Recording005	2016-06-09	26534				
TZ	Recording005	2016-06-09	26554				
TZ	Recording005	2016-06-09	26574	3.32314610481262	3.60828709602356		
TZ	Recording005	2016-06-09	26594	3.49272060394287	3.67873573303223		
TZ	Recording005	2016-06-09	26614	3.4771511554718	3.65465474128723		
TZ	Recording005	2016-06-09	26634	3.47677135467529	3.4095196723938		
TZ	Recording005	2016-06-09	26654	3.4294056892395	3.36479830741882		
TZ	Recording005	2016-06-09	26674	3.40216255187988	3.54564476013184		
TZ	Recording005	2016-06-09	26694	3.39326524734497	3.61436152458191		
TZ	Recording005	2016-06-09	26714	3.40253639221191	3.70008611679077		
TZ	Recording005	2016-06-09	26734	3.45629358291626			
TZ	Recording005	2016-06-09	26754	3.49312520027161	3.69651746749878		
TZ	Recording005	2016-06-09	26774	3.58164834976196	3.87777519226074		
TZ	Recording005	2016-06-09	26794	3.60758662223816	3.86252546310425		
TZ	Recording005	2016-06-09	26814	3.58081245422363	3.83589863777161		
TZ	Recording005	2016-06-09	26834	3.56245923042297	3.77020692825317		
TZ	Recording005	2016-06-09	26854	3.56976437568665	3.5111563205719		
TZ	Recording005	2016-06-09	26874	3.53190994262695	3.60292911529541		
TZ	Recording005	2016-06-09	26894	3.53196001052856	3.68778967857361		
TZ	Recording005	2016-06-09	26914	3.49989628791809	3.68173289299011		
TZ	Recording005	2016-06-09	26934	3.51869773864746	3.76251435279846		
TZ	Recording005	2016-06-09	26954	3.55511450767517	3.80547070503235		
TZ	Recording005	2016-06-09	26974	3.54052829742432	3.83278608322144		
TZ	Recording005	2016-06-09	26994	3.52592825889587	3.80854201316834		
TZ	Recording005	2016-06-09	27014	3.52374625205994	3.86059951782227		
TZ	Recording005	2016-06-09	27034	3.50762057304382	3.82452321052551		
TZ	Recording005	2016-06-09	27054	3.47132205963135	3.84114360809326		
TZ	Recording005	2016-06-09	27074	3.49337434768677	3.83366894721985		
TZ	Recording005	2016-06-09	27094	3.48146629333496	3.83427977561951		
TZ	Recording005	2016-06-09	27114	3.48747563362122	3.84076452255249		
TZ	Recording005	2016-06-09	27134	3.47653388977051	3.83973073959351		
TZ	Recording005	2016-06-09	27154	3.49435782432556	3.85529708862305		
TZ	Recording005	2016-06-09	27174	3.50158262252808	3.84035491943359		
TZ	Recording005	2016-06-09	27194	3.51421093940735	3.83848810195923		
TZ	Recording005	2016-06-09	27214	3.51349806785584	3.84228134155273		
TZ	Recording005	2016-06-09	27234	3.50988554954529	3.84610962867737		
TZ	Recording005	2016-06-09	27254	3.49055743217468	3.84245586395264		
TZ	Recording005	2016-06-09	27274	3.52075409889221	3.82690572738647		
TZ	Recording005	2016-06-09	27294	3.5537474155426	3.80605006217957		
TZ	Recording005	2016-06-09	27314	3.55570316314697	3.8440260887146		
TZ	Recording005	2016-06-09	27334	3.5367968082428	3.8359363079071		
TZ	Recording005	2016-06-09	27354	3.52196741104126	3.81456279754639		
TZ	Recording005	2016-06-09	27374	3.51575183868408	3.80086970329285		
TZ	Recording005	2016-06-09	27394	3.51427173614502	3.78642249107361		
TZ	Recording005	2016-06-09	27414	3.51593446731567	3.78010106086731		
TZ	Recording005	2016-06-09	27434	3.51880121231079	3.77265334129334		
TZ	Recording005	2016-06-09	27454	3.52021598815918	3.77218985557556		
TZ	Recording005	2016-06-09	27474	3.52153468132019	3.77237820625305		
TZ	Recording005	2016-06-09	27494	3.5232367515564	3.7686083316803		
TZ	Recording005	2016-06-09	27514	3.53965449333191	3.76993751525879		
TZ	Recording005	2016-06-09	27534	3.55301928520203	3.78531837463379		
TZ	Recording005	2016-06-09	27554	3.54614758491516	3.80370783805847		
TZ	Recording005	2016-06-09	27574	3.56171488761902	3.81480240821838		
TZ	Recording005	2016-06-09	27594	3.59866189956665	3.81564092636108		
TZ	Recording005	2016-06-09	27614	3.61885666847229	3.82160997390747		
TZ	Recording005	2016-06-09	27633	3.63399028778076	3.82338404655457		
TZ	Recording005	2016-06-09	27654	3.64073348045349	3.839604139328		
TZ	Recording005	2016-06-09	27673	3.65084505081177	3.86729693412781		
TZ	Recording005	2016-06-09	27693	3.655597448349	3.88455176353455		
TZ	Recording005	2016-06-09	27713	3.66045308113098	3.90816187858582		
TZ	Recording005	2016-06-09	27733	3.63431978225708	3.93053293228149		
TZ	Recording005	2016-06-09	27753	3.67424631118774	3.93328332901001		
TZ	Recording005	2016-06-09	27773	3.69486236572266	3.91366100311279		
TZ	Recording005	2016-06-09	27793	3.69850516319275	3.90936756134033		
TZ	Recording005	2016-06-09	27813	3.70461964607239	3.91864800453186		
TZ	Recording005	2016-06-09	27833	3.70683479309082	3.92856454849243		
TZ	Recording005	2016-06-09	27853	3.70884680747986	3.9389750957489		
TZ	Recording005	2016-06-09	27873	3.713045835495	3.94601130485535		
TZ	Recording005	2016-06-09	27893	3.72006154060364	3.95079183578491		
TZ	Recording005	2016-06-09	27913	3.73543262481689	3.96618700027466		
TZ	Recording005	2016-06-09	27933	3.72171545028687	3.98916435241699		
TZ	Recording005	2016-06-09	27953	5.33366966247559	4.0338716506958		
TZ	Recording005	2016-06-09	27973	5.20740699768066	3.83534407615662		
TZ	Recording005	2016-06-09	27993	3.79235887527466	3.97967720031738		
TZ	Recording005	2016-06-09	28013	3.74948930740356	4.02330827713013		
TZ	Recording005	2016-06-09	28033	3.7592031955719	4.03177976608276		
TZ	Recording005	2016-06-09	28053	3.7701690196991	4.02326774597168		
TZ	Recording005	2016-06-09	28073	3.76814031600952	4.01513385772705		
TZ	Recording005	2016-06-09	28093	3.7627534866333	4.00230550765991		
TZ	Recording005	2016-06-09	28113	3.75502490997314	4.02412605285645		
TZ	Recording005	2016-06-09	28133	3.75267958641052	4.01997518539429		
TZ	Recording005	2016-06-09	28153	3.75218486785889	4.02166986465454		
TZ	Recording005	2016-06-09	28173	3.76176452636719	4.02853298187256		
TZ	Recording005	2016-06-09	28193	3.76195907592773	4.02523899078369		
TZ	Recording005	2016-06-09	28213	3.75946521759033	4.01023054122925		
TZ	Recording005	2016-06-09	28233	3.76085495948792	3.99635767936707		
TZ	Recording005	2016-06-09	28253	3.76158022880554	3.99452519416809		
TZ	Recording005	2016-06-09	28273	3.76672315597534	3.99827480316162		
TZ	Recording005	2016-06-09	28293	3.77199411392212	4.00174713134766		
TZ	Recording005	2016-06-09	28313	3.77420210838318	4.00592517852783		
TZ	Recording005	2016-06-09	28333	3.776522397995	4.01309013366699		
TZ	Recording005	2016-06-09	28353	3.77782368659973	4.02564477920532		
TZ	Recording005	2016-06-09	28373	3.77390503883362	4.03143930435181		
TZ	Recording005	2016-06-09	28393	3.77307724952698	4.0303897857666		
TZ	Recording005	2016-06-09	28413	3.77066874504089	4.03704833984375		
TZ	Recording005	2016-06-09	28433	3.77550721168518	4.04594278335571		
TZ	Recording005	2016-06-09	28453	3.77643013000488	4.05244731903076		
TZ	Recording005	2016-06-09	28473	3.77591371536255	4.05309724807739		
TZ	Recording005	2016-06-09	28493	3.76976990699768	4.04957103729248		
TZ	Recording005	2016-06-09	28513	3.75859189033508	4.04561805725098		
TZ	Recording005	2016-06-09	28533	3.74649047851563	4.03971004486084		
TZ	Recording005	2016-06-09	28553	3.73811006546021	4.03404903411865		
TZ	Recording005	2016-06-09	28573	3.72967743873596	4.02545404434204		
TZ	Recording005	2016-06-09	28593	3.72150039672852	4.02314758300781		
TZ	Recording005	2016-06-09	28613	3.70999956130981	4.02233171463013		
TZ	Recording005	2016-06-09	28633	3.69332480430603	4.02076578140259		
TZ	Recording005	2016-06-09	28653	3.68129062652588	4.01836061477661		
TZ	Recording005	2016-06-09	28673	3.66917538642883	4.01545715332031		
TZ	Recording005	2016-06-09	28693	3.65988445281982	4.0106463432312		
TZ	Recording005	2016-06-09	28713	3.65510964393616	4.00237941741943		
TZ	Recording005	2016-06-09	28733	3.65043592453003	3.99112701416016		
TZ	Recording005	2016-06-09	28753	3.64270544052124	3.98294234275818		
TZ	Recording005	2016-06-09	28773	3.63799571990967	3.97329831123352		
TZ	Recording005	2016-06-09	28793	3.62986540794373	3.96585011482239		
TZ	Recording005	2016-06-09	28813	3.61321187019348	3.9656183719635		
TZ	Recording005	2016-06-09	28833	3.59851241111755	3.96340894699097		
TZ	Recording005	2016-06-09	28853	3.59089779853821	3.95988821983337		
TZ	Recording005	2016-06-09	28873	3.58850431442261	3.96051096916199		
TZ	Recording005	2016-06-09	28893	3.58864188194275	3.9531581401825		
TZ	Recording005	2016-06-09	28913	3.5963077545166	3.95130681991577		
TZ	Recording005	2016-06-09	28933	3.60083508491516	3.95146822929382		
TZ	Recording005	2016-06-09	28953	3.60761189460754	3.95350337028503		
TZ	Recording005	2016-06-09	28973	3.614426612854	4.00328493118286		
TZ	Recording005	2016-06-09	28993	3.28020286560059	3.97053146362305		
TZ	Recording005	2016-06-09	29013				
TZ	Recording005	2016-06-09	29033		3.09345006942749		
TZ	Recording005	2016-06-09	29053		3.45629405975342		
TZ	Recording005	2016-06-09	29073		3.88047194480896		
TZ	Recording005	2016-06-09	29093		3.99465131759644		
TZ	Recording005	2016-06-09	29113		4.05724239349365		
TZ	Recording005	2016-06-09	29133				
TZ	Recording005	2016-06-09	29153				
TZ	Recording005	2016-06-09	29173	3.40079498291016	4.0853796005249		
TZ	Recording005	2016-06-09	29193	3.43353891372681	4.07344627380371		
TZ	Recording005	2016-06-09	29213		4.06121635437012		
TZ	Recording005	2016-06-09	29233	3.5372052192688	4.0466365814209		
TZ	Recording005	2016-06-09	29253	3.58390617370605	4.04086351394653		
TZ	Recording005	2016-06-09	29273	3.61258172988892	4.07477903366089		
TZ	Recording005	2016-06-09	29293	3.63172197341919	4.09023427963257		
TZ	Recording005	2016-06-09	29313				
TZ	Recording005	2016-06-09	29333		4.12574195861816		
TZ	Recording005	2016-06-09	29353		3.89269280433655		
TZ	Recording005	2016-06-09	29373	3.58144688606262	3.89517378807068		
TZ	Recording005	2016-06-09	29393	3.65362906455994	3.91942977905273		
TZ	Recording005	2016-06-09	29413	3.77351140975952	3.88408303260803		
TZ	Recording005	2016-06-09	29433				
TZ	Recording005	2016-06-09	29453				
TZ	Recording005	2016-06-09	29473				
TZ	Recording005	2016-06-09	29493				
TZ	Recording005	2016-06-09	29513				
TZ	Recording005	2016-06-09	29533				
TZ	Recording005	2016-06-09	29553				
TZ	Recording005	2016-06-09	29573				
TZ	Recording005	2016-06-09	29593				
TZ	Recording005	2016-06-09	29613				
TZ	Recording005	2016-06-09	29633				
TZ	Recording005	2016-06-09	29653				
TZ	Recording005	2016-06-09	29673				
TZ	Recording005	2016-06-09	29693				
TZ	Recording005	2016-06-09	29713				
TZ	Recording005	2016-06-09	29733				
TZ	Recording005	2016-06-09	29753				
TZ	Recording005	2016-06-09	29773				
TZ	Recording005	2016-06-09	29793				
TZ	Recording005	2016-06-09	29813				
TZ	Recording005	2016-06-09	29833				
TZ	Recording005	2016-06-09	29853				
TZ	Recording005	2016-06-09	29873				
TZ	Recording005	2016-06-09	29893				
TZ	Recording005	2016-06-09	29913				
TZ	Recording005	2016-06-09	29933				
TZ	Recording005	2016-06-09	29953	3.60244107246399	4.12914800643921		
TZ	Recording005	2016-06-09	29973	3.61660957336426	4.13596630096436		
TZ	Recording005	2016-06-09	29993	3.61536526679993	4.11280870437622		
TZ	Recording005	2016-06-09	30013	3.52263975143433	4.09406852722168		
TZ	Recording005	2016-06-09	30033	3.34867763519287	4.07479953765869		
TZ	Recording005	2016-06-09	30053	3.58085536956787	4.04533338546753		
TZ	Recording005	2016-06-09	30073	3.35418510437012	4.02987289428711		
TZ	Recording005	2016-06-09	30093	3.28579020500183	3.99825263023376		
TZ	Recording005	2016-06-09	30113	3.40871381759644	3.95547318458557		
TZ	Recording005	2016-06-09	30133	3.50927448272705	3.93541812896729		
TZ	Recording005	2016-06-09	30153	3.59191226959229	3.92455816268921		
TZ	Recording005	2016-06-09	30173	3.69942593574524	3.92111229896545		
TZ	Recording005	2016-06-09	30193	3.67478966712952	3.90264344215393		
TZ	Recording005	2016-06-09	30213	3.71026825904846	3.88030743598938		
TZ	Recording005	2016-06-09	30233	3.6715681552887	3.86938571929932		
TZ	Recording005	2016-06-09	30253	3.6132345199585	3.85723757743835		
TZ	Recording005	2016-06-09	30273	3.58324146270752	3.84886312484741		
TZ	Recording005	2016-06-09	30293	3.55771589279175	3.81444573402405		
